T: 1.41, temp: 25.7979, pressure: 1003.71
T: 2423.73, temp: 18.0328, pressure: 1003.3
T: 2425.41, temp: 18.0428, pressure: 1003.32
T: 2426.42, temp: 18.0428, pressure: 1003.31
T: 2427.46, temp: 18.0428, pressure: 1003.3
T: 2428.47, temp: 18.0527, pressure: 1003.32
T: 2429.77, temp: 18.0527, pressure: 1003.29
T: 2430.8, temp: 18.0576, pressure: 1003.33
T: 2432.44, temp: 18.0625, pressure: 1003.32
T: 2433.47, temp: 18.0625, pressure: 1003.33
T: 2434.48, temp: 18.0773, pressure: 1003.34
T: 2435.72, temp: 18.0773, pressure: 1003.32
T: 2436.72, temp: 18.0773, pressure: 1003.3
T: 2437.74, temp: 18.0848, pressure: 1003.34
T: 2438.78, temp: 18.0873, pressure: 1003.31
T: 2439.92, temp: 18.0873, pressure: 1003.31
T: 2441.41, temp: 18.0996, pressure: 1003.32
T: 2442.42, temp: 18.1021, pressure: 1003.33
T: 2443.47, temp: 18.0996, pressure: 1003.31
T: 2444.53, temp: 18.1119, pressure: 1003.33
T: 2445.73, temp: 18.1219, pressure: 1003.31
T: 2446.75, temp: 18.1144, pressure: 1003.33
T: 2447.78, temp: 18.1244, pressure: 1003.3
T: 2448.79, temp: 18.1342, pressure: 1003.31
T: 2450.4, temp: 18.1367, pressure: 1003.32
T: 2451.41, temp: 18.1367, pressure: 1003.31
T: 2452.45, temp: 18.1465, pressure: 1003.31
T: 2453.49, temp: 18.1441, pressure: 1003.29
T: 2454.77, temp: 18.1516, pressure: 1003.3
T: 2455.79, temp: 18.1564, pressure: 1003.31
T: 2456.79, temp: 18.1539, pressure: 1003.31
T: 2457.83, temp: 18.1664, pressure: 1003.33
T: 2459.02, temp: 18.1664, pressure: 1003.3
T: 2460.19, temp: 18.1687, pressure: 1003.31
T: 2461.4, temp: 18.1687, pressure: 1003.28
T: 2462.42, temp: 18.1762, pressure: 1003.3
T: 2463.48, temp: 18.1812, pressure: 1003.29
T: 2464.54, temp: 18.1861, pressure: 1003.32
T: 2465.71, temp: 18.1887, pressure: 1003.3
T: 2466.76, temp: 18.1959, pressure: 1003.3
T: 2467.78, temp: 18.1959, pressure: 1003.3
T: 2468.78, temp: 18.201, pressure: 1003.34
T: 2470.42, temp: 18.2059, pressure: 1003.29
T: 2471.47, temp: 18.2133, pressure: 1003.31
T: 2472.52, temp: 18.2158, pressure: 1003.32
T: 2473.73, temp: 18.2133, pressure: 1003.29
T: 2474.92, temp: 18.2232, pressure: 1003.29
T: 2476.41, temp: 18.2232, pressure: 1003.27
T: 2477.47, temp: 18.2307, pressure: 1003.31
T: 2478.49, temp: 18.2404, pressure: 1003.28
T: 2479.52, temp: 18.2381, pressure: 1003.31
T: 2480.72, temp: 18.243, pressure: 1003.31
T: 2481.77, temp: 18.2455, pressure: 1003.31
T: 2482.78, temp: 18.2504, pressure: 1003.29
T: 2483.8, temp: 18.2602, pressure: 1003.32
T: 2484.84, temp: 18.2701, pressure: 1003.3
T: 2486.41, temp: 18.2652, pressure: 1003.3
T: 2487.41, temp: 18.275, pressure: 1003.32
T: 2488.47, temp: 18.275, pressure: 1003.31
T: 2489.54, temp: 18.2801, pressure: 1003.3
T: 2490.73, temp: 18.275, pressure: 1003.31
T: 2491.75, temp: 18.2801, pressure: 1003.32
T: 2492.79, temp: 18.2875, pressure: 1003.28
T: 2494.09, temp: 18.2898, pressure: 1003.27
T: 2495.42, temp: 18.2949, pressure: 1003.29
T: 2496.48, temp: 18.2973, pressure: 1003.33
T: 2497.49, temp: 18.3047, pressure: 1003.29
T: 2498.73, temp: 18.3146, pressure: 1003.3
T: 2499.92, temp: 18.3195, pressure: 1003.27
T: 2501.41, temp: 18.3221, pressure: 1003.3
T: 2502.42, temp: 18.327, pressure: 1003.3
T: 2503.42, temp: 18.3244, pressure: 1003.31
T: 2504.47, temp: 18.3344, pressure: 1003.3
T: 2505.48, temp: 18.3418, pressure: 1003.31
T: 2506.48, temp: 18.3393, pressure: 1003.29
T: 2507.73, temp: 18.3443, pressure: 1003.32
T: 2508.79, temp: 18.3443, pressure: 1003.28
T: 2510.42, temp: 18.3541, pressure: 1003.29
T: 2511.48, temp: 18.3566, pressure: 1003.28
T: 2512.51, temp: 18.3615, pressure: 1003.29
T: 2513.73, temp: 18.3592, pressure: 1003.29
T: 2514.91, temp: 18.3641, pressure: 1003.29
T: 2516.42, temp: 18.3738, pressure: 1003.3
T: 2517.48, temp: 18.3789, pressure: 1003.28
T: 2518.72, temp: 18.3863, pressure: 1003.31
T: 2520.41, temp: 18.3887, pressure: 1003.28
T: 2521.41, temp: 18.3961, pressure: 1003.26
T: 2522.44, temp: 18.4012, pressure: 1003.29
T: 2523.47, temp: 18.4061, pressure: 1003.3
T: 2524.48, temp: 18.4086, pressure: 1003.3
T: 2525.72, temp: 18.4035, pressure: 1003.26
T: 2526.78, temp: 18.4184, pressure: 1003.27
T: 2527.81, temp: 18.4184, pressure: 1003.28
T: 2529.04, temp: 18.4332, pressure: 1003.3
T: 2530.49, temp: 18.4381, pressure: 1003.3
T: 2531.71, temp: 18.4432, pressure: 1003.28
T: 2532.77, temp: 18.4432, pressure: 1003.27
T: 2533.78, temp: 18.4432, pressure: 1003.24
T: 2534.93, temp: 18.458, pressure: 1003.27
T: 2536.42, temp: 18.4555, pressure: 1003.27
T: 2537.45, temp: 18.4654, pressure: 1003.29
T: 2538.48, temp: 18.4654, pressure: 1003.27
T: 2539.77, temp: 18.4703, pressure: 1003.27
T: 2540.78, temp: 18.4826, pressure: 1003.31
T: 2541.8, temp: 18.4777, pressure: 1003.3
T: 2542.82, temp: 18.4852, pressure: 1003.29
T: 2544.02, temp: 18.4852, pressure: 1003.23
T: 2545.19, temp: 18.49, pressure: 1003.28
T: 2546.42, temp: 18.4975, pressure: 1003.28
T: 2547.42, temp: 18.5049, pressure: 1003.23
T: 2548.47, temp: 18.5098, pressure: 1003.26
T: 2549.47, temp: 18.5148, pressure: 1003.23
T: 2550.48, temp: 18.5172, pressure: 1003.27
T: 2551.74, temp: 18.5223, pressure: 1003.25
T: 2552.79, temp: 18.5223, pressure: 1003.27
T: 2554.13, temp: 18.5271, pressure: 1003.25
T: 2555.41, temp: 18.5371, pressure: 1003.27
T: 2556.42, temp: 18.5395, pressure: 1003.27
T: 2557.44, temp: 18.542, pressure: 1003.26
T: 2558.48, temp: 18.5443, pressure: 1003.2
T: 2559.8, temp: 18.5568, pressure: 1003.27
T: 2561.41, temp: 18.5592, pressure: 1003.28
T: 2562.46, temp: 18.5717, pressure: 1003.3
T: 2563.48, temp: 18.5766, pressure: 1003.26
T: 2564.78, temp: 18.574, pressure: 1003.28
T: 2565.78, temp: 18.5814, pressure: 1003.24
T: 2566.79, temp: 18.5865, pressure: 1003.26
T: 2567.83, temp: 18.5865, pressure: 1003.24
T: 2569.03, temp: 18.5889, pressure: 1003.27
T: 2570.46, temp: 18.5939, pressure: 1003.24
T: 2571.48, temp: 18.6062, pressure: 1003.23
T: 2572.76, temp: 18.6062, pressure: 1003.24
T: 2573.78, temp: 18.6186, pressure: 1003.25
T: 2574.9, temp: 18.6211, pressure: 1003.26
T: 2576.41, temp: 18.6211, pressure: 1003.24
T: 2577.46, temp: 18.6186, pressure: 1003.26
T: 2578.48, temp: 18.6383, pressure: 1003.25
T: 2579.79, temp: 18.6408, pressure: 1003.28
T: 2581.41, temp: 18.6531, pressure: 1003.27
T: 2582.44, temp: 18.6508, pressure: 1003.26
T: 2583.48, temp: 18.6582, pressure: 1003.25
T: 2584.79, temp: 18.6605, pressure: 1003.27
T: 2585.79, temp: 18.668, pressure: 1003.25
T: 2586.79, temp: 18.6705, pressure: 1003.3
T: 2587.84, temp: 18.6729, pressure: 1003.24
T: 2589.03, temp: 18.6828, pressure: 1003.24
T: 2590.24, temp: 18.6877, pressure: 1003.21
T: 2591.41, temp: 18.6902, pressure: 1003.27
T: 2592.42, temp: 18.6928, pressure: 1003.27
T: 2593.48, temp: 18.6977, pressure: 1003.25
T: 2594.53, temp: 18.7002, pressure: 1003.25
T: 2595.73, temp: 18.7051, pressure: 1003.25
T: 2596.76, temp: 18.7076, pressure: 1003.25
T: 2597.79, temp: 18.7199, pressure: 1003.25
T: 2598.81, temp: 18.715, pressure: 1003.26
T: 2599.84, temp: 18.7248, pressure: 1003.24
T: 2601.42, temp: 18.7322, pressure: 1003.27
T: 2602.48, temp: 18.7422, pressure: 1003.27
T: 2603.72, temp: 18.7445, pressure: 1003.28
T: 2605.42, temp: 18.7545, pressure: 1003.25
T: 2606.43, temp: 18.757, pressure: 1003.24
T: 2607.49, temp: 18.7545, pressure: 1003.28
T: 2608.73, temp: 18.7619, pressure: 1003.26
T: 2609.92, temp: 18.7693, pressure: 1003.28
T: 2611.42, temp: 18.7719, pressure: 1003.24
T: 2612.42, temp: 18.7842, pressure: 1003.25
T: 2613.48, temp: 18.7816, pressure: 1003.24
T: 2614.54, temp: 18.7891, pressure: 1003.24
T: 2615.72, temp: 18.7939, pressure: 1003.24
T: 2616.76, temp: 18.7939, pressure: 1003.22
T: 2617.79, temp: 18.799, pressure: 1003.23
T: 2619.11, temp: 18.8014, pressure: 1003.24
T: 2620.42, temp: 18.8088, pressure: 1003.22
T: 2621.42, temp: 18.8088, pressure: 1003.23
T: 2622.46, temp: 18.8139, pressure: 1003.25
T: 2623.48, temp: 18.8187, pressure: 1003.25
T: 2624.78, temp: 18.8262, pressure: 1003.23
T: 2625.79, temp: 18.8287, pressure: 1003.24
T: 2627.47, temp: 18.8385, pressure: 1003.23
T: 2628.47, temp: 18.841, pressure: 1003.22
T: 2629.48, temp: 18.8434, pressure: 1003.23
T: 2630.48, temp: 18.8434, pressure: 1003.26
T: 2631.72, temp: 18.8559, pressure: 1003.2
T: 2632.79, temp: 18.8582, pressure: 1003.2
T: 2633.8, temp: 18.8582, pressure: 1003.21
T: 2634.91, temp: 18.8633, pressure: 1003.21
T: 2636.41, temp: 18.8707, pressure: 1003.23
T: 2637.41, temp: 18.8707, pressure: 1003.23
T: 2638.47, temp: 18.8805, pressure: 1003.24
T: 2639.48, temp: 18.8781, pressure: 1003.22
T: 2640.72, temp: 18.8904, pressure: 1003.2
T: 2641.75, temp: 18.8879, pressure: 1003.2
T: 2642.79, temp: 18.8979, pressure: 1003.19
T: 2644.1, temp: 18.8904, pressure: 1003.22
T: 2645.41, temp: 18.8979, pressure: 1003.21
T: 2646.41, temp: 18.9076, pressure: 1003.2
T: 2647.43, temp: 18.9176, pressure: 1003.23
T: 2648.49, temp: 18.9102, pressure: 1003.21
T: 2649.8, temp: 18.9201, pressure: 1003.19
T: 2651.41, temp: 18.9275, pressure: 1003.23
T: 2652.43, temp: 18.9299, pressure: 1003.18
T: 2653.48, temp: 18.9373, pressure: 1003.16
T: 2654.79, temp: 18.9424, pressure: 1003.21
T: 2656.42, temp: 18.9521, pressure: 1003.22
T: 2657.47, temp: 18.9547, pressure: 1003.22
T: 2658.48, temp: 18.9498, pressure: 1003.23
T: 2659.77, temp: 18.9644, pressure: 1003.23
T: 2660.79, temp: 18.967, pressure: 1003.21
T: 2662.46, temp: 18.967, pressure: 1003.23
T: 2663.49, temp: 18.9744, pressure: 1003.21
T: 2664.77, temp: 18.9793, pressure: 1003.19
T: 2665.79, temp: 18.9867, pressure: 1003.21
T: 2666.79, temp: 18.9867, pressure: 1003.19
T: 2667.84, temp: 18.9844, pressure: 1003.26
T: 2669.41, temp: 18.9967, pressure: 1003.19
T: 2670.42, temp: 18.9941, pressure: 1003.23
T: 2671.47, temp: 19.0041, pressure: 1003.21
T: 2672.53, temp: 19.0115, pressure: 1003.21
T: 2673.73, temp: 19.0189, pressure: 1003.15
T: 2675.5, temp: 19.0164, pressure: 1003.18
T: 2676.72, temp: 19.0189, pressure: 1003.16
T: 2677.77, temp: 19.0287, pressure: 1003.15
T: 2678.8, temp: 19.0338, pressure: 1003.19
T: 2679.91, temp: 19.0412, pressure: 1003.19
T: 2681.42, temp: 19.0435, pressure: 1003.15
T: 2682.44, temp: 19.0535, pressure: 1003.15
T: 2683.47, temp: 19.0609, pressure: 1003.16
T: 2684.48, temp: 19.0658, pressure: 1003.13
T: 2685.48, temp: 19.0709, pressure: 1003.17
T: 2686.48, temp: 19.0709, pressure: 1003.15
T: 2687.51, temp: 19.0732, pressure: 1003.13
T: 2688.73, temp: 19.0855, pressure: 1003.17
T: 2689.89, temp: 19.0832, pressure: 1003.12
T: 2691.41, temp: 19.0855, pressure: 1003.17
T: 2692.42, temp: 19.098, pressure: 1003.13
T: 2693.48, temp: 19.098, pressure: 1003.17
T: 2694.52, temp: 19.1055, pressure: 1003.14
T: 2695.74, temp: 19.1055, pressure: 1003.14
T: 2696.77, temp: 19.1055, pressure: 1003.14
T: 2697.79, temp: 19.1129, pressure: 1003.18
T: 2698.8, temp: 19.1129, pressure: 1003.15
T: 2700.42, temp: 19.1227, pressure: 1003.15
T: 2701.47, temp: 19.1252, pressure: 1003.16
T: 2702.53, temp: 19.1227, pressure: 1003.14
T: 2703.72, temp: 19.1352, pressure: 1003.15
T: 2704.93, temp: 19.14, pressure: 1003.15
T: 2706.42, temp: 19.1424, pressure: 1003.16
T: 2707.48, temp: 19.1449, pressure: 1003.15
T: 2708.72, temp: 19.1523, pressure: 1003.16
T: 2710.42, temp: 19.1549, pressure: 1003.16
T: 2711.47, temp: 19.1598, pressure: 1003.17
T: 2712.51, temp: 19.1697, pressure: 1003.16
T: 2713.72, temp: 19.1746, pressure: 1003.15
T: 2714.92, temp: 19.1721, pressure: 1003.15
T: 2716.41, temp: 19.1869, pressure: 1003.18
T: 2717.42, temp: 19.182, pressure: 1003.17
T: 2718.48, temp: 19.1895, pressure: 1003.17
T: 2719.48, temp: 19.2018, pressure: 1003.13
T: 2720.73, temp: 19.2018, pressure: 1003.18
T: 2721.77, temp: 19.2092, pressure: 1003.15
T: 2722.79, temp: 19.2043, pressure: 1003.13
T: 2723.79, temp: 19.2092, pressure: 1003.14
T: 2725.42, temp: 19.2191, pressure: 1003.19
T: 2726.42, temp: 19.224, pressure: 1003.17
T: 2727.46, temp: 19.2289, pressure: 1003.19
T: 2728.48, temp: 19.234, pressure: 1003.14
T: 2729.8, temp: 19.234, pressure: 1003.14
T: 2731.42, temp: 19.2437, pressure: 1003.15
T: 2732.45, temp: 19.2463, pressure: 1003.14
T: 2733.48, temp: 19.2437, pressure: 1003.18
T: 2734.77, temp: 19.2512, pressure: 1003.18
T: 2735.78, temp: 19.2488, pressure: 1003.16
T: 2736.79, temp: 19.2635, pressure: 1003.17
T: 2737.82, temp: 19.2635, pressure: 1003.14
T: 2739.42, temp: 19.266, pressure: 1003.17
T: 2740.48, temp: 19.2783, pressure: 1003.16
T: 2741.72, temp: 19.2734, pressure: 1003.15
T: 2742.74, temp: 19.2932, pressure: 1003.17
T: 2743.79, temp: 19.3031, pressure: 1003.15
T: 2745.49, temp: 19.2932, pressure: 1003.16
T: 2746.73, temp: 19.2957, pressure: 1003.16
T: 2747.75, temp: 19.3006, pressure: 1003.15
T: 2748.79, temp: 19.3057, pressure: 1003.14
T: 2749.92, temp: 19.308, pressure: 1003.17
T: 2751.42, temp: 19.3105, pressure: 1003.17
T: 2752.46, temp: 19.3203, pressure: 1003.17
T: 2753.47, temp: 19.3154, pressure: 1003.13
T: 2754.48, temp: 19.3328, pressure: 1003.15
T: 2755.72, temp: 19.3328, pressure: 1003.19
T: 2756.73, temp: 19.3303, pressure: 1003.19
T: 2757.77, temp: 19.3352, pressure: 1003.17
T: 2758.79, temp: 19.3426, pressure: 1003.18
T: 2759.92, temp: 19.35, pressure: 1003.15
T: 2761.41, temp: 19.3477, pressure: 1003.15
T: 2762.42, temp: 19.36, pressure: 1003.14
T: 2763.48, temp: 19.3574, pressure: 1003.16
T: 2764.52, temp: 19.3625, pressure: 1003.15
T: 2765.73, temp: 19.3648, pressure: 1003.16
T: 2766.77, temp: 19.3625, pressure: 1003.15
T: 2767.79, temp: 19.3771, pressure: 1003.17
T: 2769.1, temp: 19.3748, pressure: 1003.16
T: 2770.42, temp: 19.3771, pressure: 1003.15
T: 2771.47, temp: 19.3896, pressure: 1003.19
T: 2772.5, temp: 19.392, pressure: 1003.14
T: 2773.73, temp: 19.4019, pressure: 1003.17
T: 2774.91, temp: 19.3994, pressure: 1003.18
T: 2776.41, temp: 19.4094, pressure: 1003.16
T: 2777.41, temp: 19.4168, pressure: 1003.21
T: 2778.42, temp: 19.4193, pressure: 1003.16
T: 2779.49, temp: 19.4193, pressure: 1003.16
T: 2780.73, temp: 19.4291, pressure: 1003.16
T: 2781.76, temp: 19.4316, pressure: 1003.18
T: 2782.8, temp: 19.4365, pressure: 1003.16
T: 2784.13, temp: 19.4414, pressure: 1003.17
T: 2785.42, temp: 19.4488, pressure: 1003.18
T: 2786.47, temp: 19.4539, pressure: 1003.18
T: 2787.48, temp: 19.4588, pressure: 1003.18
T: 2788.48, temp: 19.4613, pressure: 1003.16
T: 2789.79, temp: 19.4736, pressure: 1003.16
T: 2791.42, temp: 19.4711, pressure: 1003.15
T: 2792.46, temp: 19.4736, pressure: 1003.17
T: 2793.47, temp: 19.481, pressure: 1003.16
T: 2794.48, temp: 19.481, pressure: 1003.18
T: 2795.48, temp: 19.4885, pressure: 1003.18
T: 2796.49, temp: 19.4836, pressure: 1003.17
T: 2797.52, temp: 19.4982, pressure: 1003.15
T: 2798.72, temp: 19.5057, pressure: 1003.17
T: 2799.93, temp: 19.5033, pressure: 1003.19
T: 2801.42, temp: 19.5057, pressure: 1003.17
T: 2802.42, temp: 19.5107, pressure: 1003.15
T: 2803.47, temp: 19.5131, pressure: 1003.18
T: 2804.48, temp: 19.5131, pressure: 1003.16
T: 2805.73, temp: 19.5256, pressure: 1003.16
T: 2806.76, temp: 19.5205, pressure: 1003.14
T: 2807.78, temp: 19.5279, pressure: 1003.18
T: 2808.79, temp: 19.533, pressure: 1003.16
T: 2810.43, temp: 19.533, pressure: 1003.17
T: 2811.48, temp: 19.5404, pressure: 1003.15
T: 2812.5, temp: 19.5404, pressure: 1003.15
T: 2813.73, temp: 19.5502, pressure: 1003.16
T: 2814.95, temp: 19.5502, pressure: 1003.14
T: 2816.42, temp: 19.5602, pressure: 1003.14
T: 2817.47, temp: 19.5625, pressure: 1003.16
T: 2818.47, temp: 19.5602, pressure: 1003.18
T: 2819.53, temp: 19.5676, pressure: 1003.12
T: 2820.74, temp: 19.575, pressure: 1003.16
T: 2821.77, temp: 19.5773, pressure: 1003.14
T: 2822.79, temp: 19.5799, pressure: 1003.15
T: 2823.8, temp: 19.5873, pressure: 1003.14
T: 2825.42, temp: 19.5799, pressure: 1003.17
T: 2826.47, temp: 19.5947, pressure: 1003.16
T: 2827.53, temp: 19.5973, pressure: 1003.15
T: 2828.74, temp: 19.6021, pressure: 1003.16
T: 2829.92, temp: 19.607, pressure: 1003.15
T: 2831.42, temp: 19.6021, pressure: 1003.12
T: 2832.42, temp: 19.617, pressure: 1003.15
T: 2833.47, temp: 19.617, pressure: 1003.15
T: 2834.48, temp: 19.6193, pressure: 1003.15
T: 2835.72, temp: 19.6244, pressure: 1003.18
T: 2836.76, temp: 19.6268, pressure: 1003.17
T: 2837.79, temp: 19.6293, pressure: 1003.17
T: 2838.8, temp: 19.6342, pressure: 1003.16
T: 2840.42, temp: 19.6367, pressure: 1003.14
T: 2841.48, temp: 19.6393, pressure: 1003.16
T: 2842.51, temp: 19.6393, pressure: 1003.17
T: 2843.73, temp: 19.6441, pressure: 1003.15
T: 2844.95, temp: 19.6516, pressure: 1003.15
T: 2846.42, temp: 19.659, pressure: 1003.14
T: 2847.48, temp: 19.6639, pressure: 1003.12
T: 2848.48, temp: 19.6615, pressure: 1003.12
T: 2849.53, temp: 19.659, pressure: 1003.13
T: 2850.73, temp: 19.6689, pressure: 1003.13
T: 2851.78, temp: 19.6812, pressure: 1003.11
T: 2852.79, temp: 19.6936, pressure: 1003.13
T: 2853.8, temp: 19.6936, pressure: 1003.14
T: 2854.84, temp: 19.6936, pressure: 1003.13
T: 2856.4, temp: 19.6961, pressure: 1003.1
T: 2857.41, temp: 19.7059, pressure: 1003.17
T: 2858.42, temp: 19.6984, pressure: 1003.12
T: 2859.48, temp: 19.7059, pressure: 1003.16
T: 2860.49, temp: 19.7158, pressure: 1003.14
T: 2861.78, temp: 19.7084, pressure: 1003.15
T: 2862.79, temp: 19.7207, pressure: 1003.15
T: 2864.09, temp: 19.7184, pressure: 1003.14
T: 2865.43, temp: 19.7281, pressure: 1003.17
T: 2866.49, temp: 19.7355, pressure: 1003.17
T: 2867.51, temp: 19.743, pressure: 1003.14
T: 2868.73, temp: 19.7455, pressure: 1003.12
T: 2869.93, temp: 19.7455, pressure: 1003.14
T: 2871.1, temp: 19.7529, pressure: 1003.15
T: 2872.42, temp: 19.7553, pressure: 1003.12
T: 2873.43, temp: 19.7627, pressure: 1003.13
T: 2874.5, temp: 19.7678, pressure: 1003.1
T: 2875.73, temp: 19.7627, pressure: 1003.12
T: 2876.77, temp: 19.7701, pressure: 1003.11
T: 2877.78, temp: 19.7752, pressure: 1003.12
T: 2878.79, temp: 19.7826, pressure: 1003.1
T: 2880.41, temp: 19.7875, pressure: 1003.09
T: 2881.42, temp: 19.79, pressure: 1003.1
T: 2882.46, temp: 19.7949, pressure: 1003.14
T: 2883.48, temp: 19.7973, pressure: 1003.12
T: 2884.77, temp: 19.8023, pressure: 1003.12
T: 2885.78, temp: 19.8072, pressure: 1003.1
T: 2886.79, temp: 19.8121, pressure: 1003.12
T: 2887.81, temp: 19.8121, pressure: 1003.13
T: 2889.03, temp: 19.8221, pressure: 1003.12
T: 2890.2, temp: 19.832, pressure: 1003.1
T: 2891.41, temp: 19.827, pressure: 1003.1
T: 2892.41, temp: 19.8418, pressure: 1003.13
T: 2893.41, temp: 19.8418, pressure: 1003.14
T: 2894.47, temp: 19.8443, pressure: 1003.14
T: 2895.47, temp: 19.8492, pressure: 1003.15
T: 2896.48, temp: 19.8518, pressure: 1003.11
T: 2897.48, temp: 19.8541, pressure: 1003.14
T: 2898.72, temp: 19.8541, pressure: 1003.17
T: 2900.43, temp: 19.8615, pressure: 1003.14
T: 2901.48, temp: 19.8715, pressure: 1003.14
T: 2902.51, temp: 19.8689, pressure: 1003.14
T: 2903.72, temp: 19.8666, pressure: 1003.14
T: 2905.5, temp: 19.8764, pressure: 1003.14
T: 2906.72, temp: 19.874, pressure: 1003.13
T: 2907.75, temp: 19.8814, pressure: 1003.13
T: 2908.8, temp: 19.8986, pressure: 1003.1
T: 2909.91, temp: 19.9037, pressure: 1003.14
T: 2911.42, temp: 19.9012, pressure: 1003.13
T: 2912.47, temp: 19.9061, pressure: 1003.11
T: 2913.48, temp: 19.9086, pressure: 1003.12
T: 2914.77, temp: 19.916, pressure: 1003.15
T: 2915.79, temp: 19.9209, pressure: 1003.15
T: 2916.83, temp: 19.916, pressure: 1003.13
T: 2917.85, temp: 19.9209, pressure: 1003.15
T: 2919.04, temp: 19.9234, pressure: 1003.12
T: 2920.23, temp: 19.9309, pressure: 1003.13
T: 2921.42, temp: 19.9309, pressure: 1003.14
T: 2922.48, temp: 19.9332, pressure: 1003.14
T: 2923.49, temp: 19.9357, pressure: 1003.13
T: 2924.54, temp: 19.9432, pressure: 1003.15
T: 2925.72, temp: 19.9432, pressure: 1003.12
T: 2926.78, temp: 19.948, pressure: 1003.15
T: 2927.8, temp: 19.9457, pressure: 1003.12
T: 2929.14, temp: 19.948, pressure: 1003.14
T: 2930.43, temp: 19.9506, pressure: 1003.16
T: 2931.49, temp: 19.9555, pressure: 1003.14
T: 2932.52, temp: 19.968, pressure: 1003.17
T: 2933.73, temp: 19.9654, pressure: 1003.15
T: 2934.95, temp: 19.968, pressure: 1003.13
T: 2936.42, temp: 19.9703, pressure: 1003.14
T: 2937.43, temp: 19.9654, pressure: 1003.16
T: 2938.49, temp: 19.9777, pressure: 1003.14
T: 2939.49, temp: 19.9803, pressure: 1003.19
T: 2940.75, temp: 19.9852, pressure: 1003.14
T: 2941.76, temp: 19.99, pressure: 1003.15
T: 2942.8, temp: 19.9852, pressure: 1003.15
T: 2944.1, temp: 19.9926, pressure: 1003.15
T: 2945.43, temp: 19.9926, pressure: 1003.14
T: 2946.48, temp: 20.01, pressure: 1003.17
T: 2947.53, temp: 20.01, pressure: 1003.14
T: 2948.75, temp: 20.0025, pressure: 1003.14
T: 2950.48, temp: 20.01, pressure: 1003.15
T: 2951.49, temp: 20.0123, pressure: 1003.14
T: 2952.49, temp: 20.0271, pressure: 1003.16
T: 2953.49, temp: 20.0297, pressure: 1003.15
T: 2954.73, temp: 20.0271, pressure: 1003.14
T: 2955.78, temp: 20.032, pressure: 1003.15
T: 2956.81, temp: 20.032, pressure: 1003.16
T: 2957.85, temp: 20.042, pressure: 1003.14
T: 2959.04, temp: 20.0395, pressure: 1003.18
T: 2960.04, temp: 20.0469, pressure: 1003.18
T: 2961.11, temp: 20.0469, pressure: 1003.17
T: 2962.45, temp: 20.0543, pressure: 1003.16
T: 2963.48, temp: 20.0594, pressure: 1003.13
T: 2964.8, temp: 20.0594, pressure: 1003.14
T: 2966.43, temp: 20.0691, pressure: 1003.17
T: 2967.45, temp: 20.0742, pressure: 1003.13
T: 2968.48, temp: 20.0742, pressure: 1003.14
T: 2969.49, temp: 20.0766, pressure: 1003.14
T: 2970.73, temp: 20.0939, pressure: 1003.17
T: 2971.73, temp: 20.0914, pressure: 1003.15
T: 2972.76, temp: 20.0988, pressure: 1003.16
T: 2973.81, temp: 20.1014, pressure: 1003.16
T: 2974.93, temp: 20.1037, pressure: 1003.17
T: 2976.43, temp: 20.1088, pressure: 1003.12
T: 2977.48, temp: 20.1111, pressure: 1003.16
T: 2978.49, temp: 20.1211, pressure: 1003.13
T: 2979.54, temp: 20.1211, pressure: 1003.15
T: 2980.73, temp: 20.1311, pressure: 1003.12
T: 2981.78, temp: 20.1285, pressure: 1003.15
T: 2982.8, temp: 20.1408, pressure: 1003.15
T: 2984.09, temp: 20.1434, pressure: 1003.16
T: 2985.42, temp: 20.1531, pressure: 1003.13
T: 2986.47, temp: 20.1605, pressure: 1003.13
T: 2987.53, temp: 20.1705, pressure: 1003.14
T: 2988.73, temp: 20.1656, pressure: 1003.13
T: 2989.93, temp: 20.1779, pressure: 1003.15
T: 2991.42, temp: 20.1754, pressure: 1003.17
T: 2992.42, temp: 20.1779, pressure: 1003.16
T: 2993.47, temp: 20.1779, pressure: 1003.12
T: 2994.48, temp: 20.1779, pressure: 1003.14
T: 2995.49, temp: 20.1828, pressure: 1003.15
T: 2996.49, temp: 20.1902, pressure: 1003.14
T: 2997.49, temp: 20.1879, pressure: 1003.13
T: 2998.49, temp: 20.1953, pressure: 1003.12
T: 2999.56, temp: 20.2002, pressure: 1003.12
T: 3000.74, temp: 20.2076, pressure: 1003.15
T: 3001.75, temp: 20.2076, pressure: 1003.15
T: 3002.8, temp: 20.2027, pressure: 1003.15
T: 3004.11, temp: 20.2076, pressure: 1003.15
T: 3005.42, temp: 20.2076, pressure: 1003.14
T: 3006.48, temp: 20.2199, pressure: 1003.12
T: 3007.5, temp: 20.2125, pressure: 1003.11
T: 3008.74, temp: 20.2199, pressure: 1003.13
T: 3009.9, temp: 20.2225, pressure: 1003.09
T: 3011.43, temp: 20.2322, pressure: 1003.15
T: 3012.48, temp: 20.2348, pressure: 1003.13
T: 3013.49, temp: 20.2322, pressure: 1003.14
T: 3014.49, temp: 20.2373, pressure: 1003.12
T: 3015.73, temp: 20.2373, pressure: 1003.12
T: 3016.79, temp: 20.2422, pressure: 1003.13
T: 3017.81, temp: 20.2496, pressure: 1003.14
T: 3018.82, temp: 20.2471, pressure: 1003.13
